,Node,Branch,Length
22,"((52, 40, 25), (87, 35, 59))","[(52, 40, 25), (53, 39, 26), (54, 39, 27), (54, 39, 28), (54, 39, 29), (54, 39, 30), (55, 39, 31), (55, 39, 32), (56, 39, 33), (57, 39, 34), (57, 39, 35), (58, 39, 36), (58, 39, 37), (59, 39, 38), (60, 39, 39), (60, 39, 40), (61, 39, 41), (62, 39, 42), (62, 39, 43), (63, 39, 44), (64, 39, 45), (65, 39, 46), (66, 39, 47), (67, 39, 48), (68, 38, 49), (69, 38, 50), (70, 38, 51), (71, 38, 52), (72, 38, 52), (73, 38, 53), (74, 38, 54), (75, 38, 54), (76, 37, 55), (77, 37, 55), (78, 37, 55), (79, 37, 56), (80, 37, 56), (81, 36, 57), (82, 36, 57), (83, 36, 58), (84, 36, 58), (85, 35, 59), (86, 35, 59), (87, 35, 59)]",0.5365302925040315
23,"((52, 40, 27), (65.0, 44.0, 65.0))","[(52, 40, 27), (53.0, 40.0, 28.0), (53.0, 40.0, 29.0), (53.0, 40.0, 30.0), (54.0, 41.0, 31.0), (54.0, 41.0, 32.0), (54.0, 41.0, 33.0), (55.0, 41.0, 34.0), (55.0, 41.0, 35.0), (55.0, 41.0, 36.0), (55.0, 41.0, 37.0), (56.0, 41.0, 38.0), (56.0, 41.0, 39.0), (56.0, 42.0, 40.0), (57.0, 42.0, 41.0), (57.0, 42.0, 42.0), (57.0, 42.0, 43.0), (58.0, 42.0, 44.0), (58.0, 42.0, 45.0), (59.0, 42.0, 46.0), (59.0, 42.0, 47.0), (59.0, 42.0, 48.0), (60.0, 43.0, 49.0), (60.0, 43.0, 50.0), (60.0, 43.0, 51.0), (61.0, 43.0, 52.0), (61.0, 43.0, 53.0), (61.0, 43.0, 54.0), (62.0, 43.0, 55.0), (62.0, 43.0, 56.0), (62.0, 43.0, 57.0), (63.0, 43.0, 58.0), (63.0, 43.0, 59.0), (63.0, 44.0, 60.0), (64.0, 44.0, 61.0), (64.0, 44.0, 62.0), (64.0, 44.0, 63.0), (65.0, 44.0, 64.0), (65.0, 44.0, 65.0)]",0.4288571016860928
24,"((43, 38, 2), (57.0, 58.0, 75.0))","[(43, 38, 2), (44, 39, 3), (44, 40, 4), (45, 41, 5), (45, 41, 6), (45, 41, 7), (45, 42, 8), (45, 42, 9), (45, 42, 10), (45, 42, 11), (45, 43, 12), (45, 43, 13), (46, 43, 14), (46, 43, 15), (46, 44, 16), (46, 44, 17), (46, 44, 18), (46, 45, 19), (46, 45, 20), (46, 45, 21), (47.0, 45.0, 22.0), (47.0, 45.0, 23.0), (47.0, 46.0, 24.0), (47.0, 46.0, 25.0), (47.0, 46.0, 26.0), (47.0, 46.0, 27.0), (47.0, 47.0, 28.0), (47.0, 47.0, 29.0), (47.0, 47.0, 30.0), (47.0, 47.0, 31.0), (47.0, 48.0, 32.0), (47.0, 48.0, 33.0), (47.0, 48.0, 34.0), (47.0, 48.0, 35.0), (47.0, 49.0, 36.0), (47.0, 49.0, 37.0), (47.0, 49.0, 38.0), (47.0, 49.0, 39.0), (47.0, 50.0, 40.0), (48.0, 50.0, 41.0), (48.0, 50.0, 42.0), (48.0, 51.0, 43.0), (48.0, 51.0, 44.0), (48.0, 51.0, 45.0), (48.0, 51.0, 46.0), (48.0, 51.0, 47.0), (48.0, 52.0, 48.0), (48.0, 52.0, 49.0), (48.0, 53.0, 50.0), (48.0, 53.0, 51.0), (49.0, 52.0, 52.0), (49.0, 52.0, 53.0), (49.0, 52.0, 54.0), (50.0, 53.0, 55.0), (50.0, 53.0, 56.0), (50.0, 53.0, 57.0), (51.0, 53.0, 58.0), (51.0, 54.0, 59.0), (52.0, 54.0, 60.0), (52.0, 54.0, 61.0), (52.0, 54.0, 62.0), (53.0, 55.0, 63.0), (53.0, 55.0, 64.0), (54.0, 55.0, 65.0), (54.0, 55.0, 66.0), (54.0, 56.0, 67.0), (55.0, 56.0, 68.0), (55.0, 56.0, 69.0), (55.0, 56.0, 70.0), (56.0, 56.0, 71.0), (56.0, 57.0, 72.0), (56.0, 57.0, 73.0), (57.0, 57.0, 74.0), (57.0, 58.0, 75.0)]",0.9486894992085615
25,"((46, 45, 21), (43, 67, 52))","[(46, 45, 21), (46, 46, 22), (45, 47, 23), (45, 47, 24), (45, 48, 25), (45, 49, 26), (45, 49, 27), (45, 50, 28), (45, 50, 29), (44, 51, 30), (44, 52, 31), (44, 52, 32), (44, 53, 33), (44, 54, 34), (44, 54, 35), (44, 55, 36), (43, 56, 37), (43, 56, 38), (43, 57, 39), (43, 58, 40), (43, 58, 41), (43, 59, 42), (43, 60, 43), (43, 61, 44), (43, 61, 45), (43, 62, 46), (43, 63, 47), (43, 63, 48), (43, 64, 49), (43, 65, 50), (43, 66, 51), (43, 67, 52)]",0.46265243978070464
26,"((47.0, 46.0, 26.0), (53.0, 67.0, 48.0))","[(47.0, 46.0, 26.0), (48.0, 46.0, 27.0), (48.0, 46.0, 28.0), (48.0, 46.0, 29.0), (48.0, 47.0, 30.0), (49.0, 47.0, 31.0), (49.0, 47.0, 32.0), (49.0, 48.0, 33.0), (49.0, 48.0, 34.0), (50.0, 48.0, 35.0), (50.0, 48.0, 36.0), (50.0, 49.0, 37.0), (51.0, 49.0, 38.0), (51.0, 49.0, 39.0), (51.0, 50.0, 40.0), (51.0, 50.0, 41.0), (51.0, 51.0, 42.0), (51.0, 52.0, 43.0), (51.0, 53.0, 43.0), (51.0, 54.0, 44.0), (52.0, 55.0, 45.0), (52.0, 56.0, 45.0), (52.0, 57.0, 45.0), (52.0, 58.0, 46.0), (52.0, 59.0, 46.0), (52.0, 60.0, 46.0), (52.0, 61.0, 46.0), (53.0, 62.0, 46.0), (53.0, 63.0, 47.0), (53.0, 64.0, 47.0), (53.0, 65.0, 47.0), (53.0, 66.0, 47.0), (53.0, 67.0, 48.0)]",0.3625935867013285
27,"((48.0, 53.0, 51.0), (41.0, 60.0, 61.0))","[(48.0, 53.0, 51.0), (48.0, 54.0, 52.0), (47.0, 55.0, 53.0), (47.0, 56.0, 54.0), (46.0, 57.0, 55.0), (46.0, 57.0, 56.0), (45.0, 58.0, 57.0), (44.0, 58.0, 58.0), (43.0, 59.0, 59.0), (42.0, 59.0, 60.0), (41.0, 60.0, 61.0)]",0.16644638727995648
28,"((51.0, 49.0, 39.0), (56.0, 54.0, 50.0))","[(51.0, 49.0, 39.0), (52.0, 50.0, 40.0), (52.0, 50.0, 41.0), (52.0, 50.0, 42.0), (53.0, 51.0, 43.0), (53.0, 51.0, 44.0), (53.0, 51.0, 45.0), (54.0, 52.0, 46.0), (54.0, 52.0, 47.0), (55.0, 52.0, 48.0), (55.0, 53.0, 49.0), (56.0, 54.0, 50.0)]",0.13913444788608215
29,"((46.0, 42.0, 33.0), (56.0, 53.0, 58.0))","[(46.0, 42.0, 33.0), (46.0, 43.0, 34.0), (46.0, 43.0, 35.0), (46.0, 43.0, 36.0), (46.0, 43.0, 37.0), (47.0, 43.0, 38.0), (47.0, 44.0, 39.0), (47.0, 44.0, 40.0), (48.0, 44.0, 41.0), (48.0, 44.0, 42.0), (48.0, 44.0, 43.0), (48.0, 44.0, 44.0), (49.0, 45.0, 45.0), (49.0, 45.0, 46.0), (49.0, 45.0, 47.0), (50.0, 45.0, 48.0), (50.0, 45.0, 49.0), (50.0, 45.0, 50.0), (50.0, 46.0, 51.0), (51.0, 46.0, 52.0), (51.0, 46.0, 53.0), (51.0, 46.0, 54.0), (52.0, 46.0, 55.0), (53.0, 47.0, 55.0), (54.0, 48.0, 56.0), (54.0, 49.0, 56.0), (55.0, 50.0, 57.0), (55.0, 51.0, 57.0), (56.0, 52.0, 57.0), (56.0, 53.0, 58.0)]",0.33948459496498207
30,"((41, 43, 22), (26, 66, 14))","[(41, 43, 22), (41, 44, 23), (42, 44, 24), (43, 45, 23), (43, 46, 24), (42, 47, 25), (41, 48, 25), (41, 49, 25), (40, 50, 26), (39, 51, 26), (39, 52, 26), (38, 53, 26), (37, 54, 26), (36, 55, 26), (35, 56, 26), (34, 57, 25), (34, 58, 25), (33, 59, 24), (32, 60, 23), (31, 60, 22), (31, 61, 21), (30, 62, 20), (29, 62, 19), (29, 63, 18), (28, 64, 17), (27, 64, 16), (27, 65, 15), (26, 66, 14)]",0.34534674162569334
31,"((39, 38, 3), (9, 56, 70))","[(39, 38, 3), (38, 39, 4), (38, 39, 5), (38, 39, 6), (38, 39, 7), (38, 40, 8), (37, 40, 9), (37, 40, 10), (37, 40, 11), (37, 41, 12), (37, 41, 13), (37, 41, 14), (37, 41, 15), (36, 41, 16), (36, 42, 17), (36, 42, 18), (36, 42, 19), (36, 42, 20), (36, 42, 21), (36, 42, 22), (35, 42, 23), (35, 43, 24), (35, 43, 25), (35, 43, 26), (34, 43, 27), (34, 44, 28), (33, 44, 29), (33, 44, 30), (32, 45, 31), (32, 45, 32), (32, 45, 33), (31, 46, 34), (31, 46, 35), (30, 46, 36), (30, 46, 37), (29, 47, 38), (29, 47, 39), (28, 47, 40), (28, 47, 41), (27, 48, 42), (27, 48, 43), (26, 48, 44), (25, 49, 45), (25, 49, 46), (25, 49, 47), (24, 50, 48), (23, 50, 49), (23, 50, 50), (22, 50, 51), (21, 51, 52), (21, 51, 53), (20, 51, 54), (20, 52, 55), (19, 52, 56), (18, 52, 57), (18, 52, 58), (17, 53, 59), (16, 53, 60), (16, 53, 61), (15, 53, 62), (14, 54, 63), (13, 54, 64), (13, 54, 65), (12, 54, 66), (11, 55, 67), (10, 55, 68), (10, 55, 69), (9, 56, 70)]",1.1058792963533717
32,"((30, 46, 36), (15.0, 56.0, 38.0))","[(30, 46, 36), (29.0, 47.0, 37.0), (28.0, 48.0, 38.0), (27.0, 48.0, 39.0), (26.0, 49.0, 39.0), (25.0, 50.0, 40.0), (24.0, 50.0, 40.0), (23.0, 51.0, 40.0), (22.0, 51.0, 40.0), (21.0, 52.0, 40.0), (20.0, 53.0, 40.0), (19.0, 53.0, 40.0), (18.0, 54.0, 39.0), (17.0, 55.0, 39.0), (16.0, 55.0, 39.0), (15.0, 56.0, 38.0)]",0.20520862829934766
33,"((39, 39, 29), (33, 64, 75))","[(39, 39, 29), (38, 39, 30), (39, 40, 31), (39, 41, 32), (39, 41, 33), (39, 42, 34), (39, 42, 35), (39, 42, 36), (39, 43, 37), (39, 43, 38), (38, 44, 39), (38, 44, 40), (38, 44, 41), (38, 45, 42), (38, 45, 43), (38, 46, 44), (38, 46, 45), (38, 47, 46), (38, 47, 47), (38, 48, 48), (38, 48, 49), (38, 49, 50), (38, 49, 51), (38, 50, 52), (37, 50, 53), (37, 51, 54), (37, 51, 55), (37, 52, 56), (37, 53, 57), (36, 53, 58), (36, 54, 59), (36, 55, 60), (36, 56, 61), (36, 56, 62), (35, 57, 63), (35, 57, 64), (35, 58, 65), (34, 59, 66), (34, 59, 67), (34, 60, 68), (34, 61, 69), (34, 61, 70), (34, 62, 71), (33, 62, 72), (33, 63, 73), (33, 64, 74), (33, 64, 75)]",0.6868285572251167
34,"((38, 39, 35), (43.0, 43.0, 84.0))","[(38, 39, 35), (39.0, 40.0, 36.0), (39.0, 40.0, 37.0), (39.0, 40.0, 38.0), (39.0, 40.0, 39.0), (39.0, 40.0, 40.0), (39.0, 40.0, 41.0), (39.0, 40.0, 42.0), (39.0, 40.0, 43.0), (39.0, 40.0, 44.0), (39.0, 40.0, 45.0), (39.0, 41.0, 46.0), (39.0, 41.0, 47.0), (39.0, 41.0, 48.0), (39.0, 41.0, 49.0), (39.0, 41.0, 50.0), (39.0, 41.0, 51.0), (39.0, 41.0, 52.0), (39.0, 41.0, 53.0), (39.0, 41.0, 54.0), (39.0, 41.0, 55.0), (40.0, 41.0, 56.0), (40.0, 41.0, 57.0), (40.0, 42.0, 58.0), (40.0, 42.0, 59.0), (40.0, 42.0, 60.0), (40.0, 42.0, 61.0), (40.0, 42.0, 62.0), (40.0, 42.0, 63.0), (40.0, 42.0, 64.0), (40.0, 42.0, 65.0), (40.0, 42.0, 66.0), (41.0, 42.0, 67.0), (41.0, 42.0, 68.0), (41.0, 42.0, 69.0), (41.0, 42.0, 70.0), (41.0, 42.0, 71.0), (41.0, 43.0, 72.0), (41.0, 43.0, 73.0), (42.0, 43.0, 74.0), (42.0, 43.0, 75.0), (42.0, 43.0, 76.0), (42.0, 43.0, 77.0), (42.0, 43.0, 78.0), (42.0, 43.0, 79.0), (42.0, 43.0, 80.0), (42.0, 43.0, 81.0), (43.0, 43.0, 82.0), (43.0, 43.0, 83.0), (43.0, 43.0, 84.0)]",0.5873311197925728
35,"((29, 22, 14), (22.0, 24.0, 14.0))","[(29, 22, 14), (28.0, 21.0, 14.0), (27.0, 20.0, 14.0), (26.0, 21.0, 14.0), (25.0, 22.0, 14.0), (24.0, 23.0, 14.0), (23.0, 24.0, 14.0), (22.0, 24.0, 14.0)]",0.10058189826792169
36,"((41, 32, 1), (47, 5, 10))","[(41, 32, 1), (41, 31, 1), (41, 32, 2), (41, 31, 3), (41, 30, 4), (41, 29, 3), (42, 28, 4), (42, 28, 5), (42, 28, 6), (42, 27, 7), (42, 27, 8), (42, 27, 9), (42, 26, 9), (43, 25, 10), (43, 24, 10), (43, 23, 11), (44, 23, 11), (44, 22, 11), (44, 21, 11), (45, 20, 11), (45, 19, 11), (45, 18, 11), (46, 17, 11), (46, 16, 11), (46, 15, 11), (47, 14, 11), (47, 13, 11), (47, 12, 11), (47, 11, 11), (47, 10, 11), (47, 9, 11), (47, 8, 10), (47, 7, 10), (47, 6, 10), (47, 5, 10)]",0.365241876883464
37,"((41, 32, 3), (23, 33, 85))","[(41, 32, 3), (41, 32, 4), (41, 32, 5), (41, 32, 6), (41, 32, 7), (41, 32, 8), (41, 32, 9), (41, 32, 10), (41, 32, 11), (41, 31, 12), (41, 31, 13), (41, 31, 14), (41, 31, 15), (41, 31, 16), (41, 31, 17), (41, 31, 18), (41, 31, 19), (41, 31, 20), (41, 31, 21), (41, 31, 22), (41, 31, 23), (41, 31, 24), (41, 31, 25), (41, 31, 26), (41, 31, 27), (41, 31, 28), (41, 31, 29), (41, 31, 30), (41, 31, 31), (40, 31, 32), (40, 30, 33), (40, 30, 34), (40, 30, 35), (40, 30, 36), (40, 30, 37), (39, 30, 38), (39, 30, 39), (39, 30, 40), (39, 30, 41), (39, 30, 42), (38, 30, 43), (38, 30, 44), (38, 30, 45), (38, 30, 46), (37, 30, 47), (37, 30, 48), (37, 30, 49), (36, 31, 50), (36, 31, 51), (36, 31, 52), (36, 31, 53), (35, 31, 54), (35, 31, 55), (35, 31, 56), (34, 31, 57), (34, 31, 58), (34, 31, 59), (34, 31, 60), (33, 31, 61), (33, 31, 62), (33, 31, 63), (32, 31, 64), (32, 31, 65), (32, 31, 66), (31, 31, 67), (31, 32, 68), (31, 32, 69), (30, 32, 70), (29, 32, 71), (29, 32, 72), (29, 32, 73), (28, 32, 74), (28, 32, 75), (27, 32, 76), (27, 32, 77), (26, 33, 78), (26, 33, 79), (25, 33, 80), (25, 33, 81), (24, 33, 82), (24, 33, 83), (23, 33, 84), (23, 33, 85)]",1.0768035270785157
38,"((38, 31, 10), (23.0, 13.0, 57.0))","[(38, 31, 10), (37.0, 30.0, 11.0), (37.0, 29.0, 12.0), (37.0, 29.0, 13.0), (37.0, 29.0, 14.0), (37.0, 29.0, 15.0), (37.0, 29.0, 16.0), (37.0, 28.0, 17.0), (36.0, 28.0, 18.0), (36.0, 28.0, 19.0), (36.0, 28.0, 20.0), (36.0, 27.0, 21.0), (36.0, 27.0, 22.0), (36.0, 27.0, 23.0), (36.0, 27.0, 24.0), (36.0, 27.0, 25.0), (36.0, 26.0, 26.0), (35.0, 26.0, 27.0), (35.0, 26.0, 28.0), (35.0, 26.0, 29.0), (35.0, 25.0, 30.0), (34.0, 25.0, 31.0), (34.0, 25.0, 32.0), (34.0, 24.0, 33.0), (33.0, 24.0, 34.0), (33.0, 24.0, 35.0), (32.0, 24.0, 36.0), (32.0, 23.0, 37.0), (31.0, 23.0, 38.0), (31.0, 23.0, 39.0), (30.0, 22.0, 40.0), (30.0, 22.0, 41.0), (30.0, 22.0, 42.0), (29.0, 22.0, 43.0), (29.0, 21.0, 44.0), (29.0, 21.0, 45.0), (28.0, 20.0, 46.0), (27.0, 20.0, 47.0), (27.0, 19.0, 48.0), (26.0, 18.0, 49.0), (26.0, 18.0, 50.0), (25.0, 17.0, 51.0), (25.0, 17.0, 52.0), (25.0, 16.0, 53.0), (24.0, 15.0, 54.0), (24.0, 15.0, 55.0), (23.0, 14.0, 56.0), (23.0, 13.0, 57.0)]",0.6004919234822126
39,"((36, 29, 23), (7, 7, 38))","[(36, 29, 23), (35, 29, 24), (35, 28, 25), (35, 28, 26), (35, 28, 27), (34, 27, 28), (34, 27, 29), (33, 26, 30), (33, 26, 31), (33, 25, 32), (32, 25, 33), (32, 24, 34), (31, 24, 35), (31, 23, 36), (30, 23, 37), (30, 22, 38), (29, 21, 39), (28, 21, 40), (27, 20, 41), (26, 19, 42), (25, 18, 43), (24, 18, 43), (23, 17, 43), (22, 16, 44), (21, 15, 44), (20, 15, 44), (19, 14, 43), (18, 14, 43), (17, 13, 43), (16, 12, 42), (15, 12, 42), (14, 11, 41), (13, 11, 41), (12, 10, 40), (11, 10, 40), (10, 9, 39), (9, 9, 39), (8, 8, 38), (7, 7, 38)]",0.5258704144996963
40,"((25, 20, 62), (21, 13, 79))","[(25, 20, 62), (25, 20, 63), (25, 19, 64), (25, 19, 65), (24, 18, 66), (24, 18, 67), (24, 17, 68), (24, 17, 69), (23, 16, 70), (23, 16, 71), (23, 16, 72), (23, 15, 73), (22, 15, 74), (22, 14, 75), (22, 14, 76), (22, 13, 77), (21, 13, 78), (21, 13, 79)]",0.20640115701255396
41,"((37.0, 29.0, 14.0), (37.0, 18.0, 22.0))","[(37.0, 29.0, 14.0), (37.0, 28.0, 15.0), (37.0, 27.0, 16.0), (37.0, 26.0, 17.0), (37.0, 25.0, 18.0), (37.0, 24.0, 19.0), (37.0, 23.0, 20.0), (37.0, 22.0, 20.0), (37.0, 21.0, 21.0), (37.0, 20.0, 22.0), (37.0, 19.0, 22.0), (37.0, 18.0, 22.0)]",0.11862558035923267
42,"((37.0, 29.0, 16.0), (23.0, 14.0, 19.0))","[(37.0, 29.0, 16.0), (36.0, 28.0, 17.0), (35.0, 27.0, 17.0), (34.0, 26.0, 18.0), (33.0, 25.0, 18.0), (32.0, 24.0, 18.0), (31.0, 23.0, 18.0), (30.0, 22.0, 19.0), (29.0, 21.0, 19.0), (28.0, 20.0, 19.0), (27.0, 19.0, 19.0), (26.0, 18.0, 19.0), (25.0, 17.0, 19.0), (24.0, 16.0, 19.0), (23.0, 15.0, 19.0), (23.0, 14.0, 19.0)]",0.14364198149858357
43,"((35.0, 26.0, 27.0), (42.0, 17.0, 33.0))","[(35.0, 26.0, 27.0), (36.0, 27.0, 28.0), (37.0, 26.0, 29.0), (38.0, 25.0, 30.0), (39.0, 24.0, 31.0), (39.0, 23.0, 31.0), (40.0, 22.0, 32.0), (40.0, 21.0, 32.0), (41.0, 20.0, 32.0), (41.0, 19.0, 33.0), (42.0, 18.0, 33.0), (42.0, 17.0, 33.0)]",0.11850246978705692
44,"((41, 32, 5), (46.0, 22.0, 67.0))","[(41, 32, 5), (41.0, 31.0, 6.0), (41.0, 30.0, 7.0), (41.0, 30.0, 8.0), (41.0, 30.0, 9.0), (41.0, 29.0, 10.0), (41.0, 30.0, 11.0), (41.0, 29.0, 12.0), (41.0, 29.0, 13.0), (41.0, 29.0, 14.0), (41.0, 29.0, 15.0), (41.0, 29.0, 16.0), (41.0, 29.0, 17.0), (41.0, 28.0, 18.0), (41.0, 28.0, 19.0), (42.0, 28.0, 20.0), (42.0, 28.0, 21.0), (42.0, 28.0, 22.0), (42.0, 28.0, 23.0), (42.0, 28.0, 24.0), (42.0, 28.0, 25.0), (42.0, 27.0, 26.0), (42.0, 27.0, 27.0), (42.0, 27.0, 28.0), (42.0, 27.0, 29.0), (42.0, 27.0, 30.0), (42.0, 27.0, 31.0), (42.0, 27.0, 32.0), (43.0, 27.0, 33.0), (43.0, 27.0, 34.0), (43.0, 26.0, 35.0), (43.0, 26.0, 36.0), (43.0, 26.0, 37.0), (43.0, 26.0, 38.0), (43.0, 26.0, 39.0), (43.0, 26.0, 40.0), (43.0, 26.0, 41.0), (43.0, 26.0, 42.0), (43.0, 25.0, 43.0), (43.0, 25.0, 44.0), (43.0, 25.0, 45.0), (44.0, 25.0, 46.0), (44.0, 25.0, 47.0), (44.0, 25.0, 48.0), (44.0, 25.0, 49.0), (44.0, 25.0, 50.0), (44.0, 25.0, 51.0), (44.0, 24.0, 52.0), (44.0, 24.0, 53.0), (44.0, 24.0, 54.0), (44.0, 24.0, 55.0), (45.0, 24.0, 56.0), (45.0, 24.0, 57.0), (45.0, 24.0, 58.0), (45.0, 24.0, 59.0), (45.0, 23.0, 60.0), (45.0, 23.0, 61.0), (45.0, 23.0, 62.0), (46.0, 23.0, 63.0), (46.0, 23.0, 64.0), (46.0, 23.0, 65.0), (46.0, 23.0, 66.0), (46.0, 22.0, 67.0)]",0.6160096092475499
45,"((41, 31, 23), (36.0, 13.0, 49.0))","[(41, 31, 23), (40.0, 30.0, 24.0), (40.0, 30.0, 25.0), (39.0, 29.0, 26.0), (39.0, 29.0, 27.0), (38.0, 28.0, 28.0), (38.0, 28.0, 29.0), (37.0, 28.0, 30.0), (37.0, 27.0, 31.0), (36.0, 27.0, 32.0), (36.0, 27.0, 33.0), (36.0, 27.0, 34.0), (36.0, 26.0, 35.0), (36.0, 26.0, 36.0), (36.0, 25.0, 37.0), (36.0, 25.0, 38.0), (35.0, 24.0, 39.0), (35.0, 24.0, 40.0), (35.0, 23.0, 40.0), (35.0, 23.0, 41.0), (35.0, 22.0, 42.0), (36.0, 21.0, 43.0), (36.0, 20.0, 44.0), (36.0, 19.0, 44.0), (36.0, 18.0, 45.0), (36.0, 17.0, 46.0), (36.0, 16.0, 47.0), (36.0, 15.0, 47.0), (36.0, 15.0, 48.0), (36.0, 14.0, 48.0), (36.0, 13.0, 49.0)]",0.382136312022088
46,"((41.0, 30.0, 9.0), (31.0, 17.0, 13.0))","[(41.0, 30.0, 9.0), (41.0, 30.0, 10.0), (41.0, 29.0, 11.0), (40.0, 28.0, 10.0), (39.0, 27.0, 10.0), (39.0, 26.0, 11.0), (38.0, 25.0, 11.0), (38.0, 24.0, 11.0), (38.0, 23.0, 10.0), (38.0, 22.0, 10.0), (38.0, 21.0, 10.0), (37.0, 20.0, 11.0), (37.0, 19.0, 11.0), (36.0, 18.0, 12.0), (35.0, 17.0, 12.0), (34.0, 17.0, 13.0), (33.0, 17.0, 13.0), (32.0, 17.0, 13.0), (31.0, 17.0, 13.0)]",0.19566148788534052
47,"((35, 38, 5), (0, 45, 49))","[(35, 38, 5), (35, 38, 6), (34, 38, 7), (34, 38, 8), (34, 38, 9), (34, 38, 10), (33, 39, 11), (33, 39, 12), (33, 39, 13), (32, 39, 14), (32, 39, 15), (32, 39, 16), (31, 39, 17), (31, 40, 18), (31, 40, 19), (30, 40, 20), (30, 40, 21), (29, 40, 22), (29, 40, 23), (28, 40, 24), (28, 40, 25), (27, 40, 26), (26, 41, 27), (26, 41, 28), (25, 41, 29), (24, 41, 30), (24, 41, 31), (23, 41, 32), (23, 42, 33), (22, 42, 34), (21, 43, 35), (20, 43, 35), (19, 43, 36), (18, 42, 36), (18, 42, 37), (17, 42, 37), (17, 42, 38), (16, 42, 39), (15, 43, 39), (14, 43, 40), (13, 43, 41), (12, 43, 42), (11, 43, 42), (10, 43, 43), (9, 44, 44), (8, 44, 44), (7, 44, 45), (6, 44, 46), (5, 44, 46), (4, 44, 47), (3, 44, 48), (2, 44, 48), (1, 45, 49), (0, 45, 49)]",0.7695091933760152
48,"((33, 32, 12), (6, 34, 28))","[(33, 32, 12), (32, 31, 13), (31, 31, 14), (30, 31, 15), (29, 31, 16), (28, 31, 17), (27, 31, 17), (26, 31, 18), (25, 31, 19), (24, 31, 19), (23, 32, 20), (22, 32, 20), (22, 32, 21), (21, 32, 21), (20, 32, 22), (19, 32, 22), (18, 32, 23), (17, 32, 23), (16, 32, 24), (15, 32, 24), (14, 32, 25), (13, 32, 25), (12, 33, 26), (11, 33, 26), (10, 33, 27), (9, 33, 27), (8, 33, 27), (7, 34, 28), (6, 34, 28)]",0.37390253828628695
49,"((30, 31, 22), (5.0, 44.0, 61.0))","[(30, 31, 22), (29.0, 31.0, 23.0), (29.0, 31.0, 24.0), (28.0, 31.0, 25.0), (28.0, 32.0, 26.0), (28.0, 32.0, 27.0), (27.0, 32.0, 28.0), (27.0, 32.0, 29.0), (26.0, 32.0, 30.0), (26.0, 33.0, 31.0), (25.0, 33.0, 32.0), (25.0, 33.0, 33.0), (24.0, 33.0, 34.0), (24.0, 34.0, 35.0), (23.0, 34.0, 36.0), (23.0, 34.0, 37.0), (22.0, 34.0, 38.0), (21.0, 35.0, 39.0), (21.0, 35.0, 40.0), (20.0, 35.0, 41.0), (20.0, 35.0, 42.0), (19.0, 35.0, 43.0), (18.0, 36.0, 44.0), (18.0, 36.0, 45.0), (17.0, 36.0, 46.0), (16.0, 37.0, 47.0), (16.0, 37.0, 48.0), (15.0, 37.0, 49.0), (14.0, 38.0, 50.0), (13.0, 38.0, 51.0), (13.0, 39.0, 52.0), (12.0, 39.0, 53.0), (11.0, 40.0, 54.0), (10.0, 40.0, 55.0), (9.0, 41.0, 56.0), (9.0, 41.0, 57.0), (8.0, 42.0, 58.0), (7.0, 42.0, 59.0), (6.0, 43.0, 60.0), (5.0, 44.0, 61.0)]",0.611807763487795
50,"((29, 30, 26), (0, 23, 68))","[(29, 30, 26), (28, 30, 27), (28, 30, 28), (27, 29, 29), (27, 29, 30), (27, 29, 31), (26, 29, 32), (26, 28, 33), (25, 28, 34), (25, 28, 35), (24, 28, 36), (24, 28, 37), (23, 27, 38), (22, 27, 39), (22, 27, 40), (21, 27, 41), (21, 27, 42), (20, 26, 43), (19, 26, 44), (19, 26, 45), (18, 26, 46), (17, 25, 47), (16, 25, 48), (16, 25, 49), (15, 25, 50), (14, 25, 51), (13, 25, 52), (12, 24, 53), (12, 24, 54), (11, 24, 55), (10, 24, 56), (9, 24, 57), (9, 24, 58), (8, 24, 59), (7, 24, 60), (6, 24, 61), (5, 23, 62), (4, 23, 63), (4, 23, 64), (3, 23, 65), (2, 23, 66), (1, 23, 67), (0, 23, 68)]",0.6160633576469629
51,"((20, 17, 49), (8.0, 7.0, 45.0))","[(20, 17, 49), (21.0, 16.0, 49.0), (20.0, 15.0, 48.0), (19.0, 14.0, 48.0), (18.0, 14.0, 48.0), (17.0, 13.0, 48.0), (16.0, 12.0, 47.0), (15.0, 12.0, 47.0), (14.0, 11.0, 47.0), (13.0, 10.0, 46.0), (12.0, 10.0, 46.0), (11.0, 9.0, 46.0), (10.0, 8.0, 46.0), (9.0, 7.0, 45.0), (8.0, 7.0, 45.0)]",0.14805974175502468
